date,field_id,crop_type,yield,irrigation,fertilizer_used
2020-03-31,10,tomates,597.3659017876297,aucune,True
2020-04-30,10,poivrons,729.4276598196425,aspersion,True
2020-05-31,10,oliviers,1452.7363978253038,aucune,True
2020-06-30,10,oliviers,1453.223412101187,goutte-à-goutte,True
2020-07-31,10,oliviers,1302.043429042346,goutte-à-goutte,True
2020-08-31,10,oliviers,1470.3101959954165,goutte-à-goutte,False
2020-09-30,10,oliviers,909.2208887760074,aspersion,True
2020-10-31,10,oliviers,1374.6772421588173,aucune,True
2020-11-30,10,oliviers,1301.7492459444866,goutte-à-goutte,True
2020-12-31,10,oliviers,1583.0288571686958,aspersion,True
2021-01-31,10,oliviers,1958.4956531398284,goutte-à-goutte,True
2021-02-28,10,amandiers,1464.4859648560239,aucune,True
2021-03-31,10,oliviers,1642.417959774863,aspersion,True
2021-04-30,10,oliviers,1554.213609363794,goutte-à-goutte,True
2021-05-31,10,poivrons,847.0874772097984,goutte-à-goutte,False
2021-06-30,10,oliviers,1703.459598598635,aucune,True
2021-07-31,10,oliviers,943.9810974015195,goutte-à-goutte,False
2021-08-31,10,oliviers,2018.270773837962,aspersion,False
2021-09-30,10,tomates,643.3116720268486,aspersion,False
2021-10-31,10,poivrons,646.2172339780712,goutte-à-goutte,True
2021-11-30,10,poivrons,697.3085199048585,aspersion,False
2021-12-31,10,poivrons,582.8977398327814,goutte-à-goutte,True
2022-01-31,10,oliviers,1651.2712899781054,aucune,True
2022-02-28,10,oliviers,1816.3972641663677,aucune,True
2022-03-31,10,oliviers,1443.5106290209242,aucune,False
2022-04-30,10,oliviers,1830.0440973872192,goutte-à-goutte,True
2022-05-31,10,figuiers,800.7650804750434,goutte-à-goutte,True
2022-06-30,10,poivrons,719.6630618461397,goutte-à-goutte,True
2022-07-31,10,figuiers,975.9422100056896,goutte-à-goutte,True
2022-08-31,10,oliviers,1454.104812708484,goutte-à-goutte,True
2022-09-30,10,figuiers,885.3261318134528,aspersion,False
2022-10-31,10,oliviers,1478.58268457024,aucune,True
2022-11-30,10,oliviers,999.2476847858302,goutte-à-goutte,True
2022-12-31,10,amandiers,1030.9306299236903,goutte-à-goutte,False
2023-01-31,10,figuiers,784.8465952503108,aucune,True
2023-02-28,10,oliviers,1058.739546176325,goutte-à-goutte,False
2023-03-31,10,oliviers,1606.5231718558287,goutte-à-goutte,True
2023-04-30,10,poivrons,698.9767848034317,goutte-à-goutte,True
2023-05-31,10,amandiers,1323.1346068907567,goutte-à-goutte,True
2023-06-30,10,amandiers,1209.7595721346747,goutte-à-goutte,True
2023-07-31,10,oliviers,1543.3702478143719,goutte-à-goutte,False
2023-08-31,10,oliviers,970.081005995577,aucune,True
2023-09-30,10,oliviers,2617.031678996902,goutte-à-goutte,True
2023-10-31,10,oliviers,1333.2018199434847,aspersion,True
2023-11-30,10,oliviers,1216.5051908231294,aucune,True
2023-12-31,10,oliviers,1501.1614613243942,aspersion,True
2020-01-31,11,oliviers,1609.3492603252805,goutte-à-goutte,True
2020-02-29,11,figuiers,1033.1319374408463,goutte-à-goutte,False
2020-03-31,11,oliviers,1481.5833711983682,goutte-à-goutte,False
2020-04-30,11,oliviers,1711.1983290843611,goutte-à-goutte,True
2020-05-31,11,oliviers,1505.1818605496644,goutte-à-goutte,True
2020-06-30,11,figuiers,720.7066679548432,goutte-à-goutte,True
2020-07-31,11,amandiers,1344.3128720655804,goutte-à-goutte,True
2020-08-31,11,oliviers,1562.3916024137663,aucune,True
2020-09-30,11,oliviers,1750.7116637198944,goutte-à-goutte,True
2020-10-31,11,oliviers,1644.8878254962904,goutte-à-goutte,True
2020-11-30,11,oliviers,1892.7491186234947,goutte-à-goutte,True
2020-12-31,11,oliviers,1516.3122866737456,goutte-à-goutte,True
2021-01-31,11,tomates,662.0714525844517,goutte-à-goutte,False
2021-02-28,11,amandiers,1269.4137228495704,aspersion,True
2021-03-31,11,poivrons,720.1576947026042,goutte-à-goutte,False
2021-04-30,11,figuiers,771.4401541006534,goutte-à-goutte,True
2021-05-31,11,figuiers,799.8714822181845,goutte-à-goutte,True
2021-06-30,11,oliviers,2049.197707038079,goutte-à-goutte,True
2021-07-31,11,figuiers,865.9812611441845,goutte-à-goutte,False
2021-08-31,11,oliviers,1708.6198417216654,goutte-à-goutte,True
2021-09-30,11,figuiers,784.2003518436006,aspersion,True
2021-10-31,11,oliviers,1693.8344005666715,aspersion,True
2021-11-30,11,tomates,572.2706341110872,goutte-à-goutte,False
2021-12-31,11,amandiers,1399.9175644942748,aucune,True
2022-01-31,11,figuiers,775.0846687463725,goutte-à-goutte,False
2022-02-28,11,oliviers,1466.464526096006,aspersion,False
2022-03-31,11,figuiers,881.9820050762219,goutte-à-goutte,False
2022-04-30,11,figuiers,609.4268283200317,goutte-à-goutte,False
2022-05-31,11,figuiers,843.7054296322019,aucune,True
2022-06-30,11,poivrons,724.1163197741421,aspersion,True
2022-07-31,11,oliviers,1093.00649650481,goutte-à-goutte,True
2022-08-31,11,amandiers,1271.4139351709964,aspersion,True
2022-09-30,11,amandiers,1486.3289423486135,goutte-à-goutte,True
2022-10-31,11,figuiers,602.0704594495138,aspersion,True
2022-11-30,11,tomates,663.7553437605469,aspersion,True
2022-12-31,11,oliviers,1685.3340507161934,goutte-à-goutte,True
2023-01-31,11,amandiers,1437.6870005122869,goutte-à-goutte,True
2023-02-28,11,oliviers,1683.7503309899873,goutte-à-goutte,True
2023-03-31,11,oliviers,1169.9820525955397,aucune,True
2023-04-30,11,oliviers,1263.2344317104917,goutte-à-goutte,False
2023-05-31,11,oliviers,1398.4528411685014,goutte-à-goutte,False
2023-06-30,11,oliviers,1319.5603814315527,aspersion,False
2023-07-31,11,amandiers,1272.1016812866737,goutte-à-goutte,True
2023-08-31,11,poivrons,907.211900316285,goutte-à-goutte,True
2023-09-30,11,oliviers,1726.3869743644154,goutte-à-goutte,True
2023-10-31,11,figuiers,698.4413360487493,aucune,True
2023-11-30,11,poivrons,909.3108680132382,goutte-à-goutte,True
2023-12-31,11,poivrons,807.5442193255723,goutte-à-goutte,False
2020-01-31,12,oliviers,1462.182566946155,goutte-à-goutte,False
2020-02-29,12,oliviers,1370.8996114396436,aucune,True
2020-03-31,12,poivrons,850.77413097517,aucune,False
2020-04-30,12,amandiers,1465.907341968611,aspersion,True
2020-05-31,12,oliviers,1036.8095581034188,aspersion,True
2020-06-30,12,poivrons,715.3937323873926,aspersion,True
2020-07-31,12,amandiers,1215.20516138421,goutte-à-goutte,True
2020-08-31,12,oliviers,1196.2769875254787,aspersion,True
2020-09-30,12,oliviers,1957.2445690350337,goutte-à-goutte,True
2020-10-31,12,figuiers,1011.7033461602732,aspersion,True
2020-11-30,12,tomates,913.6111978061573,aspersion,True
2020-12-31,12,tomates,1051.432399107733,goutte-à-goutte,True
2021-01-31,12,oliviers,1611.6840950288326,goutte-à-goutte,True
2021-02-28,12,oliviers,1663.5387650007394,aucune,True
2021-03-31,12,oliviers,1912.478071046926,aspersion,False
2021-04-30,12,oliviers,1276.4904496638028,goutte-à-goutte,True
2021-05-31,12,oliviers,1278.2756318370598,goutte-à-goutte,True
2021-06-30,12,poivrons,512.4788973074694,aucune,True
2021-07-31,12,oliviers,1718.3560171302686,aucune,True
2021-08-31,12,tomates,970.7087521404363,goutte-à-goutte,True
2021-09-30,12,amandiers,1306.143945883125,goutte-à-goutte,True
2021-10-31,12,oliviers,1598.7225508326892,goutte-à-goutte,False
2021-11-30,12,poivrons,584.440318098951,aucune,False
2021-12-31,12,poivrons,713.1685182021549,aspersion,True
2022-01-31,12,oliviers,2053.7084766868556,aspersion,False
2022-02-28,12,oliviers,1251.6221822849618,goutte-à-goutte,True
2022-03-31,12,poivrons,750.1337351662196,goutte-à-goutte,True
2022-04-30,12,figuiers,741.0177931461011,aspersion,True
2022-05-31,12,tomates,438.4071562586927,aucune,True
2022-06-30,12,amandiers,952.5295661026894,goutte-à-goutte,True
2022-07-31,12,amandiers,948.7999123513919,aspersion,True
2022-08-31,12,oliviers,1326.6080849005157,aucune,True
2022-09-30,12,oliviers,1764.5882376406523,goutte-à-goutte,True
2022-10-31,12,poivrons,690.8751033189667,aspersion,True
2022-11-30,12,poivrons,531.3976377591043,aucune,True
2022-12-31,12,oliviers,1117.3054793219235,aucune,True
2023-01-31,12,oliviers,1609.5641636390574,goutte-à-goutte,False
2023-02-28,12,amandiers,1105.2131726706675,goutte-à-goutte,False
2023-03-31,12,amandiers,1351.5022922252836,aspersion,False
2023-04-30,12,amandiers,1231.8725229564786,goutte-à-goutte,True
2023-05-31,12,oliviers,1255.1861823094162,goutte-à-goutte,False
2023-06-30,12,oliviers,1759.1852788314163,goutte-à-goutte,True
2023-07-31,12,oliviers,1617.8017965036881,goutte-à-goutte,True
2023-08-31,12,oliviers,1469.2796442894737,goutte-à-goutte,True
2023-09-30,12,figuiers,882.6745251820334,goutte-à-goutte,True
2023-10-31,12,oliviers,1264.647170246879,aucune,True
2023-11-30,12,poivrons,837.9384367201974,goutte-à-goutte,True
2023-12-31,12,poivrons,810.6420814719553,aspersion,True
2020-01-31,13,poivrons,867.6597342333996,goutte-à-goutte,True
2020-02-29,13,figuiers,667.6000463768361,aspersion,True
2020-03-31,13,oliviers,1156.4434824615205,goutte-à-goutte,True
2020-04-30,13,oliviers,1341.1994102735177,aspersion,True
2020-05-31,13,tomates,871.0810954111179,aucune,True
2020-06-30,13,figuiers,814.5245184816301,aucune,False
2020-07-31,13,figuiers,766.9948630379117,goutte-à-goutte,True
2020-08-31,13,figuiers,826.1884890600658,goutte-à-goutte,False
2020-09-30,13,oliviers,1216.2789490780347,aspersion,True
2020-10-31,13,poivrons,761.4076093496263,goutte-à-goutte,True
2020-11-30,13,poivrons,908.1760399328465,aspersion,True
2020-12-31,13,oliviers,1078.5594618980613,goutte-à-goutte,False
2021-01-31,13,oliviers,1418.7826506714348,aucune,True
2021-02-28,13,oliviers,1490.7879446299553,goutte-à-goutte,False
2021-03-31,13,amandiers,1207.7839063356435,aspersion,True
2021-04-30,13,oliviers,1621.613954640279,goutte-à-goutte,True
2021-05-31,13,poivrons,1089.0654272530096,aspersion,True
2021-06-30,13,oliviers,1871.856479256069,goutte-à-goutte,True
2021-07-31,13,amandiers,1316.2434665318006,goutte-à-goutte,False
2021-08-31,13,oliviers,1249.6277954002987,aucune,True
2021-09-30,13,tomates,847.4101071898597,aspersion,False
2021-10-31,13,oliviers,1281.451698182794,goutte-à-goutte,True
2021-11-30,13,oliviers,1864.854410078116,goutte-à-goutte,True
2021-12-31,13,amandiers,853.9930771351892,aspersion,False
2022-01-31,13,oliviers,995.813990628867,goutte-à-goutte,True
2022-02-28,13,oliviers,1705.989838955678,goutte-à-goutte,False
2022-03-31,13,oliviers,1596.3610481267929,aspersion,True
2022-04-30,13,figuiers,872.6140707761303,goutte-à-goutte,True
2022-05-31,13,oliviers,1660.226547248002,aspersion,False
2022-06-30,13,oliviers,1464.3472037617403,goutte-à-goutte,True
2022-07-31,13,oliviers,1743.2275923476295,aspersion,True
2022-08-31,13,oliviers,1047.794831092646,goutte-à-goutte,True
2022-09-30,13,oliviers,1713.8774813575874,goutte-à-goutte,True
2022-10-31,13,poivrons,952.1366724508262,aspersion,False
2022-11-30,13,oliviers,1522.2198427217538,goutte-à-goutte,True
2022-12-31,13,oliviers,1095.6022194649813,goutte-à-goutte,True
2023-01-31,13,amandiers,965.2376053586377,goutte-à-goutte,True
2023-02-28,13,oliviers,1199.966593886053,goutte-à-goutte,True
2023-03-31,13,oliviers,1259.0511898396805,goutte-à-goutte,True
2023-04-30,13,figuiers,719.2766963748148,goutte-à-goutte,True
2023-05-31,13,oliviers,1223.4185947312506,goutte-à-goutte,False
2023-06-30,13,figuiers,868.8280925650123,goutte-à-goutte,True
2023-07-31,13,oliviers,1854.4302671207197,aspersion,True
2023-08-31,13,oliviers,1237.1528701556074,aspersion,False
2023-09-30,13,oliviers,1327.9655018532753,aucune,True
2023-10-31,13,amandiers,710.4176479436336,goutte-à-goutte,True
2023-11-30,13,amandiers,1066.6863856585633,goutte-à-goutte,True
2023-12-31,13,oliviers,1844.8544972381605,goutte-à-goutte,True
2020-01-31,14,figuiers,940.7672634338032,goutte-à-goutte,True
2020-02-29,14,oliviers,1546.6049512811462,aucune,True
2020-03-31,14,poivrons,941.5536617278392,aspersion,False
2020-04-30,14,oliviers,1292.2794786385211,goutte-à-goutte,False
2020-05-31,14,amandiers,1062.1764721026448,goutte-à-goutte,False
2020-06-30,14,poivrons,782.4554738327975,goutte-à-goutte,True
2020-07-31,14,figuiers,641.2946936747974,goutte-à-goutte,False
2020-08-31,14,oliviers,1618.1787336677635,goutte-à-goutte,True
2020-09-30,14,oliviers,1538.8757278720377,goutte-à-goutte,True
2020-10-31,14,oliviers,1027.3630233449014,goutte-à-goutte,True
2020-11-30,14,figuiers,667.3897757066486,goutte-à-goutte,True
2020-12-31,14,oliviers,1777.6359496612472,goutte-à-goutte,False
2021-01-31,14,tomates,748.6132002052295,aspersion,True
2021-02-28,14,oliviers,1615.53015606644,aucune,True
2021-03-31,14,oliviers,1382.8030326169128,aspersion,False
2021-04-30,14,figuiers,908.7765519524938,goutte-à-goutte,True
2021-05-31,14,oliviers,1304.3516221521102,aucune,True
2021-06-30,14,poivrons,878.4075193845143,goutte-à-goutte,False
2021-07-31,14,oliviers,2090.8925307485433,goutte-à-goutte,True
2021-08-31,14,oliviers,1672.8293060255644,goutte-à-goutte,False
2021-09-30,14,oliviers,1858.5876999273949,goutte-à-goutte,False
2021-10-31,14,figuiers,893.199325196978,aspersion,False
2021-11-30,14,oliviers,1495.7705736280373,goutte-à-goutte,True
2021-12-31,14,poivrons,610.7280330023227,aucune,True
2022-01-31,14,oliviers,1553.1993655080114,aucune,False
2022-02-28,14,amandiers,1498.473242953876,goutte-à-goutte,True
2022-03-31,14,oliviers,1930.761044615784,goutte-à-goutte,True
2022-04-30,14,figuiers,720.2593498511144,goutte-à-goutte,True
2022-05-31,14,figuiers,649.3952204090247,goutte-à-goutte,True
2022-06-30,14,oliviers,888.2645651805508,goutte-à-goutte,True
2022-07-31,14,oliviers,1463.6734180107171,goutte-à-goutte,True
2022-08-31,14,tomates,656.152853812803,goutte-à-goutte,True
2022-09-30,14,figuiers,695.6161601346366,aucune,False
2022-10-31,14,poivrons,795.9918870271287,aucune,True
2022-11-30,14,oliviers,1062.7909534300636,goutte-à-goutte,True
2022-12-31,14,oliviers,1286.196312896553,aspersion,True
2023-01-31,14,oliviers,1733.166762453806,goutte-à-goutte,False
2023-02-28,14,tomates,609.0247622696799,goutte-à-goutte,True
2023-03-31,14,oliviers,1629.7442466740033,goutte-à-goutte,True
2023-04-30,14,oliviers,1214.6899917613775,aucune,True
2023-05-31,14,amandiers,1059.6034590564136,aucune,True
2023-06-30,14,poivrons,1018.5581178285147,goutte-à-goutte,True
2023-07-31,14,oliviers,1213.41163169693,goutte-à-goutte,True
2023-08-31,14,poivrons,1191.3552054085549,aspersion,True
2023-09-30,14,oliviers,1694.2406905936546,aspersion,True
2023-10-31,14,oliviers,1452.853855043938,goutte-à-goutte,True
2023-11-30,14,poivrons,1050.0913635002007,goutte-à-goutte,True
2023-12-31,14,poivrons,857.3720336703026,goutte-à-goutte,True
2020-01-31,15,amandiers,852.7245451223835,goutte-à-goutte,True
2020-02-29,15,amandiers,1328.126839055159,goutte-à-goutte,True
2020-03-31,15,amandiers,1184.8035671271805,goutte-à-goutte,False
2020-04-30,15,oliviers,1484.950629022057,goutte-à-goutte,True
2020-05-31,15,figuiers,615.0000088175709,goutte-à-goutte,True
2020-06-30,15,figuiers,1059.2942827788506,goutte-à-goutte,False
2020-07-31,15,oliviers,1239.710632052339,goutte-à-goutte,False
2020-08-31,15,amandiers,1289.6236769074983,aucune,True
2020-09-30,15,oliviers,1681.8016609598515,aucune,False
2020-10-31,15,oliviers,1355.3662107133077,goutte-à-goutte,True
2020-11-30,15,oliviers,1936.6120968525374,goutte-à-goutte,False
2020-12-31,15,tomates,1002.2634712341313,goutte-à-goutte,False
2021-01-31,15,oliviers,1830.155901833975,aucune,False
2021-02-28,15,tomates,1020.6007372611091,goutte-à-goutte,True
2021-03-31,15,poivrons,822.3256301152813,aucune,True
2021-04-30,15,poivrons,807.2569114593525,aspersion,True
2021-05-31,15,poivrons,811.1263091119373,aucune,True
2021-06-30,15,figuiers,723.0613758560881,goutte-à-goutte,True
2021-07-31,15,tomates,976.9508727101828,goutte-à-goutte,False
2021-08-31,15,poivrons,671.2833093747993,aspersion,False
2021-09-30,15,oliviers,1174.080456403651,aspersion,True
2021-10-31,15,oliviers,1499.4758559042837,goutte-à-goutte,False
2021-11-30,15,poivrons,826.0285159514394,goutte-à-goutte,False
2021-12-31,15,amandiers,1408.229753639775,aucune,True
2022-01-31,15,amandiers,1148.3913631712644,goutte-à-goutte,False
2022-02-28,15,poivrons,1083.565306821345,goutte-à-goutte,False
2022-03-31,15,oliviers,1969.7455666520505,aspersion,False
2022-04-30,15,tomates,941.1571437287417,aspersion,False
2022-05-31,15,oliviers,1395.994259873955,goutte-à-goutte,True
2022-06-30,15,tomates,1129.1005380759316,goutte-à-goutte,False
2022-07-31,15,amandiers,969.9013401403935,aspersion,False
2022-08-31,15,amandiers,880.1673680098359,goutte-à-goutte,True
2022-09-30,15,amandiers,1345.889427189841,aspersion,False
2022-10-31,15,tomates,666.6024465896826,goutte-à-goutte,True
2022-11-30,15,oliviers,1291.9109061826514,aucune,True
2022-12-31,15,amandiers,1255.4951372939809,goutte-à-goutte,True
2023-01-31,15,amandiers,1362.8917459233269,goutte-à-goutte,True
2023-02-28,15,oliviers,1295.0692274429748,goutte-à-goutte,True
2023-03-31,15,figuiers,855.5835533707632,goutte-à-goutte,True
2023-04-30,15,oliviers,1539.1580024465773,aucune,True
2023-05-31,15,oliviers,1875.5399677079972,aucune,True
2023-06-30,15,oliviers,1274.7338490482355,aucune,True
2023-07-31,15,oliviers,1225.7264753792408,goutte-à-goutte,False
2023-08-31,15,oliviers,1524.2684608629488,aucune,True
2023-09-30,15,oliviers,1622.9030878444391,aucune,False
2023-10-31,15,amandiers,1244.8844436777797,goutte-à-goutte,True
2023-11-30,15,oliviers,1172.9656218906694,goutte-à-goutte,False
2023-12-31,15,oliviers,1824.0339843210509,aspersion,True
2020-01-31,16,amandiers,1180.4545407745356,aspersion,True
2020-02-29,16,amandiers,1319.333518001261,aspersion,True
2020-03-31,16,amandiers,1305.5256400715707,goutte-à-goutte,True
2020-04-30,16,oliviers,1244.5679965892848,goutte-à-goutte,True
2020-05-31,16,poivrons,755.6636279057359,aspersion,True
2020-06-30,16,poivrons,845.1722038289994,goutte-à-goutte,False
2020-07-31,16,oliviers,1687.282629982565,aspersion,True
2020-08-31,16,oliviers,1543.5017799125885,aucune,False
2020-09-30,16,oliviers,1005.2093238327936,goutte-à-goutte,True
2020-10-31,16,oliviers,1411.1635848744716,aspersion,True
2020-11-30,16,poivrons,749.5800716381518,aspersion,False
2020-12-31,16,amandiers,1098.6524656449803,goutte-à-goutte,False
2021-01-31,16,amandiers,1335.6330334539618,goutte-à-goutte,False
2021-02-28,16,oliviers,1288.1007101343846,goutte-à-goutte,True
2021-03-31,16,oliviers,1148.9470588118484,goutte-à-goutte,True
2021-04-30,16,tomates,707.2682933019257,goutte-à-goutte,True
2021-05-31,16,poivrons,743.0729715707398,goutte-à-goutte,True
2021-06-30,16,oliviers,1634.6809897123333,aucune,False
2021-07-31,16,amandiers,1440.7613433291347,goutte-à-goutte,True
2021-08-31,16,oliviers,1609.6517392933722,aspersion,True
2021-09-30,16,oliviers,1854.169379785671,goutte-à-goutte,False
2021-10-31,16,oliviers,1604.4095845864058,goutte-à-goutte,False
2021-11-30,16,oliviers,1206.2468517303707,aspersion,False
2021-12-31,16,oliviers,1462.2262562285866,aucune,False
2022-01-31,16,oliviers,1521.7684684919311,aspersion,False
2022-02-28,16,poivrons,629.2245135252913,aspersion,False
2022-03-31,16,amandiers,1282.3869871319994,goutte-à-goutte,True
2022-04-30,16,oliviers,1124.5496502002075,goutte-à-goutte,False
2022-05-31,16,amandiers,1277.4018963215663,goutte-à-goutte,False
2022-06-30,16,oliviers,1491.576261352282,goutte-à-goutte,True
2022-07-31,16,figuiers,768.3132687493894,goutte-à-goutte,False
2022-08-31,16,tomates,764.5520789312059,goutte-à-goutte,True
2022-09-30,16,figuiers,867.6869914918195,goutte-à-goutte,True
2022-10-31,16,amandiers,1123.2246168449549,goutte-à-goutte,False
2022-11-30,16,oliviers,1298.0071822566647,goutte-à-goutte,False
2022-12-31,16,amandiers,913.0699012735419,goutte-à-goutte,False
2023-01-31,16,oliviers,876.1643488266334,aucune,True
2023-02-28,16,figuiers,733.2472741205381,aspersion,True
2023-03-31,16,amandiers,1326.4327218046735,goutte-à-goutte,True
2023-04-30,16,amandiers,1260.5336115706357,aucune,True
2023-05-31,16,oliviers,1765.4539611098785,aucune,True
2023-06-30,16,figuiers,1154.1817560416753,goutte-à-goutte,True
2023-07-31,16,amandiers,973.4697803347158,goutte-à-goutte,False
2023-08-31,16,oliviers,1091.0294096861667,goutte-à-goutte,False
2023-09-30,16,poivrons,798.3022459557513,goutte-à-goutte,True
2023-10-31,16,amandiers,1449.0190786070657,goutte-à-goutte,False
2023-11-30,16,oliviers,1274.8041969091446,goutte-à-goutte,False
2023-12-31,16,oliviers,1812.63896960308,goutte-à-goutte,True
2020-01-31,17,oliviers,1852.033770370348,goutte-à-goutte,True
2020-02-29,17,oliviers,1584.179145849865,goutte-à-goutte,True
2020-03-31,17,figuiers,427.1991518625626,goutte-à-goutte,True
2020-04-30,17,amandiers,1318.1186085479806,goutte-à-goutte,False
2020-05-31,17,amandiers,1151.7364086284706,aspersion,True
2020-06-30,17,amandiers,1120.9785280581086,aucune,True
2020-07-31,17,oliviers,1438.1633022594842,goutte-à-goutte,True
2020-08-31,17,oliviers,1457.3125630916538,aspersion,True
2020-09-30,17,oliviers,746.2142952214078,aspersion,False
2020-10-31,17,oliviers,1486.5447447355925,goutte-à-goutte,True
2020-11-30,17,tomates,859.6566550159175,aspersion,False
2020-12-31,17,oliviers,1603.3772328459124,goutte-à-goutte,True
2021-01-31,17,oliviers,1316.0613816873265,goutte-à-goutte,False
2021-02-28,17,tomates,964.7318129888323,goutte-à-goutte,False
2021-03-31,17,figuiers,615.728184750407,aspersion,False
2021-04-30,17,oliviers,1378.2518678767476,aspersion,True
2021-05-31,17,oliviers,1178.8392297339253,aucune,False
2021-06-30,17,oliviers,1757.5000799338413,goutte-à-goutte,True
2021-07-31,17,tomates,691.8901421709604,goutte-à-goutte,True
2021-08-31,17,oliviers,1270.0537826069237,aspersion,True
2021-09-30,17,tomates,746.4176720692626,aspersion,True
2021-10-31,17,oliviers,1988.2957605185616,goutte-à-goutte,True
2021-11-30,17,tomates,614.744748280697,goutte-à-goutte,True
2021-12-31,17,amandiers,1360.5227644755769,aucune,True
2022-01-31,17,oliviers,1252.094739550144,goutte-à-goutte,True
2022-02-28,17,oliviers,1177.5010554454102,goutte-à-goutte,True
2022-03-31,17,oliviers,1574.5850067896147,goutte-à-goutte,True
2022-04-30,17,poivrons,939.6194876254876,goutte-à-goutte,True
2022-05-31,17,oliviers,1570.9372633025328,goutte-à-goutte,False
2022-06-30,17,oliviers,1751.2079860054764,goutte-à-goutte,True
2022-07-31,17,amandiers,1265.6770678144212,goutte-à-goutte,True
2022-08-31,17,oliviers,1588.394791137174,aucune,False
2022-09-30,17,oliviers,1754.955044708173,goutte-à-goutte,True
2022-10-31,17,amandiers,1297.1126287191205,aspersion,True
2022-11-30,17,tomates,1027.8839648942926,aucune,False
2022-12-31,17,oliviers,1020.8616919392746,goutte-à-goutte,True
2023-01-31,17,amandiers,1372.6183702268072,goutte-à-goutte,True
2023-02-28,17,figuiers,834.4884438593207,goutte-à-goutte,True
2023-03-31,17,oliviers,2096.8078564525676,goutte-à-goutte,True
2023-04-30,17,tomates,857.9943947542988,goutte-à-goutte,True
2023-05-31,17,amandiers,1161.597672779381,goutte-à-goutte,False
2023-06-30,17,figuiers,833.4213780946538,aspersion,False
2023-07-31,17,oliviers,1302.5000142624126,goutte-à-goutte,True
2023-08-31,17,oliviers,1914.455011957586,goutte-à-goutte,False
2023-09-30,17,figuiers,735.0446570898213,goutte-à-goutte,True
2023-10-31,17,oliviers,1451.352273036398,aucune,True
2023-11-30,17,amandiers,962.3214809155429,goutte-à-goutte,True
2023-12-31,17,oliviers,1514.5217855353062,goutte-à-goutte,True
2020-01-31,18,oliviers,921.4746594102425,aspersion,True
2020-02-29,18,oliviers,1483.0676723628621,goutte-à-goutte,True
2020-03-31,18,tomates,565.5755016303907,goutte-à-goutte,True
2020-04-30,18,oliviers,1576.4153595850032,aspersion,False
2020-05-31,18,oliviers,1856.1077683180247,goutte-à-goutte,False
2020-06-30,18,oliviers,1353.6473677121664,aspersion,False
2020-07-31,18,poivrons,638.4787435935693,goutte-à-goutte,True
2020-08-31,18,amandiers,1309.0951444530378,aucune,False
2020-09-30,18,tomates,638.7338703863106,goutte-à-goutte,True
2020-10-31,18,tomates,951.9002204122567,goutte-à-goutte,False
2020-11-30,18,figuiers,828.60164718492,goutte-à-goutte,True
2020-12-31,18,oliviers,1720.834056968909,goutte-à-goutte,True
2021-01-31,18,amandiers,1304.6174234192724,aspersion,False
2021-02-28,18,oliviers,912.33994641435,aspersion,True
2021-03-31,18,figuiers,925.6283280016305,aucune,True
2021-04-30,18,oliviers,1668.5296683801462,goutte-à-goutte,False
2021-05-31,18,oliviers,990.2529811909307,goutte-à-goutte,True
2021-06-30,18,oliviers,1662.1537858113609,goutte-à-goutte,True
2021-07-31,18,oliviers,1373.5650713165928,aucune,True
2021-08-31,18,amandiers,1103.20645698235,goutte-à-goutte,False
2021-09-30,18,amandiers,1278.952493019641,goutte-à-goutte,True
2021-10-31,18,oliviers,1106.5738257866626,goutte-à-goutte,True
2021-11-30,18,tomates,994.0343408589434,aspersion,True
2021-12-31,18,amandiers,1063.3913001500064,goutte-à-goutte,True
2022-01-31,18,oliviers,2010.2904874889937,aspersion,True
2022-02-28,18,oliviers,1031.345940255177,aucune,True
2022-03-31,18,oliviers,957.9100843364037,goutte-à-goutte,True
2022-04-30,18,amandiers,1334.364920899222,aspersion,True
2022-05-31,18,oliviers,1578.4048561161321,goutte-à-goutte,True
2022-06-30,18,poivrons,767.1935886171353,goutte-à-goutte,False
2022-07-31,18,amandiers,1049.2322086964814,goutte-à-goutte,True
2022-08-31,18,oliviers,1312.4761161962035,goutte-à-goutte,True
2022-09-30,18,poivrons,680.9820014192289,goutte-à-goutte,True
2022-10-31,18,tomates,717.7076125794189,goutte-à-goutte,False
2022-11-30,18,oliviers,2197.2109439082406,goutte-à-goutte,True
2022-12-31,18,figuiers,1040.5596571956592,goutte-à-goutte,True
2023-01-31,18,amandiers,1240.8069438404207,goutte-à-goutte,False
2023-02-28,18,oliviers,1093.3107339758362,goutte-à-goutte,True
2023-03-31,18,oliviers,1700.144231378276,goutte-à-goutte,True
2023-04-30,18,oliviers,1115.9267623205888,goutte-à-goutte,False
2023-05-31,18,oliviers,1958.6368559637463,goutte-à-goutte,True
2023-06-30,18,amandiers,999.1837141476543,aucune,False
2023-07-31,18,amandiers,965.7862944383814,goutte-à-goutte,True
2023-08-31,18,oliviers,1748.7779148304817,goutte-à-goutte,True
2023-09-30,18,oliviers,1371.5806980636103,goutte-à-goutte,True
2023-10-31,18,oliviers,1609.8755725423089,goutte-à-goutte,True
2023-11-30,18,oliviers,1758.9053898518514,aucune,False
2023-12-31,18,oliviers,1083.622497986825,goutte-à-goutte,True
2020-01-31,19,amandiers,1485.4598779278879,goutte-à-goutte,True
