date,field_id,crop_type,yield,irrigation,fertilizer_used,age_plantation
2021-03-31,9,oliviers,1009.196032963174,goutte-à-goutte,True,1
2021-04-30,9,oliviers,963.1572742599147,goutte-à-goutte,True,40
2021-05-31,9,oliviers,1179.5407386961615,goutte-à-goutte,True,35
2021-06-30,9,oliviers,1682.5314152139515,aspersion,False,21
2021-07-31,9,oliviers,853.2112245423382,goutte-à-goutte,True,5
2021-08-31,9,oliviers,373.20700734137415,aspersion,True,25
2021-09-30,9,oliviers,1081.886477414381,goutte-à-goutte,True,44
2021-10-31,9,oliviers,905.769526321241,goutte-à-goutte,True,4
2021-11-30,9,oliviers,952.4408063897995,goutte-à-goutte,True,8
2021-12-31,9,oliviers,1150.1664408577747,goutte-à-goutte,True,7
2022-01-31,9,oliviers,1681.9562240029124,goutte-à-goutte,False,21
2022-02-28,9,oliviers,1359.9920686809376,goutte-à-goutte,True,15
2022-03-31,9,oliviers,1587.4976660517007,goutte-à-goutte,False,22
2022-04-30,9,oliviers,1604.506182156234,goutte-à-goutte,True,1
2022-05-31,9,oliviers,1106.9325523938253,goutte-à-goutte,True,44
2022-06-30,9,oliviers,1367.3359695240645,goutte-à-goutte,True,5
2022-07-31,9,oliviers,1264.8060648349733,goutte-à-goutte,True,32
2022-08-31,9,oliviers,1690.8240905719388,aspersion,False,4
2022-09-30,9,oliviers,1240.4347244997496,aspersion,True,45
2022-10-31,9,oliviers,1269.2109793661887,goutte-à-goutte,False,21
2022-11-30,9,oliviers,1631.2062472944517,goutte-à-goutte,False,21
2022-12-31,9,oliviers,1354.5542850686406,aspersion,True,46
2023-01-31,9,oliviers,1480.2599723410588,aspersion,False,28
2023-02-28,9,oliviers,813.8970149873815,goutte-à-goutte,True,48
2023-03-31,9,oliviers,1137.3810674753693,goutte-à-goutte,True,6
2023-04-30,9,oliviers,1208.7310351628703,goutte-à-goutte,True,7
2023-05-31,9,oliviers,1115.696023980601,aspersion,False,42
2023-06-30,9,oliviers,1435.3091179154246,goutte-à-goutte,True,36
2023-07-31,9,oliviers,862.4285477893558,goutte-à-goutte,True,37
2023-08-31,9,oliviers,1218.956802494715,aspersion,True,10
2023-09-30,9,oliviers,730.6070898598246,goutte-à-goutte,True,43
2023-10-31,9,oliviers,1144.370268761627,aucune,True,37
2023-11-30,9,oliviers,1051.99004875906,goutte-à-goutte,True,47
2023-12-31,9,oliviers,1107.3575367354874,goutte-à-goutte,True,12
2020-01-31,10,figuiers,1107.8641939168765,goutte-à-goutte,True,1
2020-02-29,10,figuiers,1117.722913021697,goutte-à-goutte,True,1
2020-03-31,10,figuiers,895.8031548973887,goutte-à-goutte,True,1
2020-04-30,10,figuiers,736.537824972972,aspersion,True,1
2020-05-31,10,figuiers,993.906923874894,goutte-à-goutte,False,1
2020-06-30,10,figuiers,1264.834825486121,goutte-à-goutte,True,1
2020-07-31,10,figuiers,748.2858468384214,goutte-à-goutte,True,1
2020-08-31,10,figuiers,981.7205177847388,goutte-à-goutte,True,1
2020-09-30,10,figuiers,840.0740385701064,aspersion,True,1
2020-10-31,10,figuiers,852.7717218946959,goutte-à-goutte,True,1
2020-11-30,10,figuiers,836.0799096982375,goutte-à-goutte,True,1
2020-12-31,10,figuiers,963.1777344332558,aspersion,True,1
2021-01-31,10,figuiers,884.5757906661092,goutte-à-goutte,True,1
2021-02-28,10,figuiers,1448.2446327116236,goutte-à-goutte,True,1
2021-03-31,10,figuiers,959.3592091114051,goutte-à-goutte,False,1
2021-04-30,10,figuiers,640.5719447607196,goutte-à-goutte,True,1
2021-05-31,10,figuiers,1004.723660310893,goutte-à-goutte,False,1
2021-06-30,10,figuiers,1305.755239290992,goutte-à-goutte,True,1
2021-07-31,10,figuiers,1053.4807233629695,goutte-à-goutte,True,1
2021-08-31,10,figuiers,849.2913687556495,aspersion,True,1
2021-09-30,10,figuiers,962.2371247833973,goutte-à-goutte,True,1
2021-10-31,10,figuiers,1106.4527273744573,goutte-à-goutte,True,1
2021-11-30,10,figuiers,850.2286334011933,goutte-à-goutte,False,1
2021-12-31,10,figuiers,1046.6465956488687,goutte-à-goutte,True,1
2022-01-31,10,figuiers,756.5650739944722,goutte-à-goutte,True,1
2022-02-28,10,figuiers,725.1981326010546,goutte-à-goutte,False,1
2022-03-31,10,figuiers,866.86176205042,goutte-à-goutte,True,1
2022-04-30,10,figuiers,609.1954511032782,goutte-à-goutte,False,1
2022-05-31,10,figuiers,702.6365710711553,goutte-à-goutte,False,1
2022-06-30,10,figuiers,1070.7467595079718,goutte-à-goutte,True,1
2022-07-31,10,figuiers,1056.7583342693683,goutte-à-goutte,True,1
2022-08-31,10,figuiers,445.99941719073036,goutte-à-goutte,True,1
2022-09-30,10,figuiers,1076.3134296712033,goutte-à-goutte,True,1
2022-10-31,10,figuiers,1321.1333868243635,goutte-à-goutte,True,1
2022-11-30,10,figuiers,1089.8836334924447,goutte-à-goutte,True,1
2022-12-31,10,figuiers,1241.6874834981274,goutte-à-goutte,False,1
2023-01-31,10,figuiers,570.6918396727726,goutte-à-goutte,True,1
2023-02-28,10,figuiers,675.068854026749,goutte-à-goutte,True,1
2023-03-31,10,figuiers,1256.4398182688735,goutte-à-goutte,True,1
2023-04-30,10,figuiers,806.0051589930522,aspersion,True,1
2023-05-31,10,figuiers,1030.6486833467143,goutte-à-goutte,True,1
2023-06-30,10,figuiers,681.6726512891665,goutte-à-goutte,True,1
2023-07-31,10,figuiers,847.942382828072,goutte-à-goutte,True,1
2023-08-31,10,figuiers,1251.2413330872193,goutte-à-goutte,False,1
2023-09-30,10,figuiers,769.3608531318656,goutte-à-goutte,True,1
2023-10-31,10,figuiers,862.2085139758561,goutte-à-goutte,True,1
2023-11-30,10,figuiers,1198.7162517810898,goutte-à-goutte,True,1
2023-12-31,10,figuiers,1093.069397951957,goutte-à-goutte,True,1
2020-01-31,11,oliviers,1434.508869354213,aspersion,True,5
2020-02-29,11,oliviers,1254.4937830767603,goutte-à-goutte,True,1
2020-03-31,11,oliviers,1460.5947982955308,goutte-à-goutte,True,14
2020-04-30,11,oliviers,1062.5083607902911,goutte-à-goutte,False,22
2020-05-31,11,oliviers,1298.3268472922266,goutte-à-goutte,True,41
2020-06-30,11,oliviers,1118.8528816135872,goutte-à-goutte,True,49
2020-07-31,11,oliviers,1273.6318534980342,goutte-à-goutte,True,20
2020-08-31,11,oliviers,957.6969701953446,aspersion,True,33
2020-09-30,11,oliviers,1057.2080732785191,aucune,True,21
2020-10-31,11,oliviers,1024.8294620137951,goutte-à-goutte,True,49
2020-11-30,11,oliviers,1771.085334029479,goutte-à-goutte,True,26
2020-12-31,11,oliviers,917.7923681680982,goutte-à-goutte,True,30
2021-01-31,11,oliviers,967.9884979971225,goutte-à-goutte,True,24
2021-02-28,11,oliviers,1087.0714072094124,goutte-à-goutte,True,21
2021-03-31,11,oliviers,860.4567588959345,goutte-à-goutte,False,36
2021-04-30,11,oliviers,796.3779122391732,goutte-à-goutte,True,6
2021-05-31,11,oliviers,1599.4669559312142,aspersion,True,48
2021-06-30,11,oliviers,1119.7907336600365,goutte-à-goutte,True,8
2021-07-31,11,oliviers,656.6384670974937,aspersion,True,6
2021-08-31,11,oliviers,1518.1272962117853,aucune,True,27
2021-09-30,11,oliviers,1066.4593225766507,goutte-à-goutte,True,17
2021-10-31,11,oliviers,968.3529271506164,aspersion,True,20
2021-11-30,11,oliviers,1373.7209174720892,goutte-à-goutte,True,7
2021-12-31,11,oliviers,1078.8351694252494,goutte-à-goutte,False,19
2022-01-31,11,oliviers,897.187137036212,aspersion,False,21
2022-02-28,11,oliviers,932.3735882318018,aucune,True,15
2022-03-31,11,oliviers,710.1511115487308,goutte-à-goutte,True,26
2022-04-30,11,oliviers,886.1085588565593,aspersion,True,48
2022-05-31,11,oliviers,1453.8772871854333,goutte-à-goutte,True,34
2022-06-30,11,oliviers,1230.4749061346158,goutte-à-goutte,True,45
2022-07-31,11,oliviers,1026.0258412678531,goutte-à-goutte,True,14
2022-08-31,11,oliviers,1594.6323735324547,goutte-à-goutte,True,38
2022-09-30,11,oliviers,1399.7467943075594,goutte-à-goutte,True,14
2022-10-31,11,oliviers,1282.993437355499,goutte-à-goutte,True,32
2022-11-30,11,oliviers,1173.9360535983208,goutte-à-goutte,True,21
2022-12-31,11,oliviers,1486.5872787479645,aspersion,True,6
2023-01-31,11,oliviers,1179.9464099750535,goutte-à-goutte,True,7
2023-02-28,11,oliviers,1706.9126870510581,goutte-à-goutte,False,30
2023-03-31,11,oliviers,1377.523983223551,aspersion,True,29
2023-04-30,11,oliviers,1520.1234104464384,aucune,True,8
2023-05-31,11,oliviers,1003.5107634405002,goutte-à-goutte,True,27
2023-06-30,11,oliviers,1277.9129081202757,goutte-à-goutte,True,20
2023-07-31,11,oliviers,1136.7447296469961,goutte-à-goutte,True,18
2023-08-31,11,oliviers,923.604494630321,goutte-à-goutte,True,25
2023-09-30,11,oliviers,1734.8585870509917,goutte-à-goutte,True,8
2023-10-31,11,oliviers,1084.8215092306286,goutte-à-goutte,True,11
2023-11-30,11,oliviers,1789.1707898793416,goutte-à-goutte,True,1
2023-12-31,11,oliviers,1098.3736838675015,goutte-à-goutte,True,17
2020-01-31,12,oliviers,1561.6544062799276,aucune,True,49
2020-02-29,12,oliviers,1594.0776623828046,aspersion,True,26
2020-03-31,12,oliviers,918.2715030057824,goutte-à-goutte,False,8
2020-04-30,12,oliviers,1544.9986817405722,aucune,True,14
2020-05-31,12,oliviers,654.2136306865511,goutte-à-goutte,True,4
2020-06-30,12,oliviers,765.5145081600085,goutte-à-goutte,True,9
2020-07-31,12,oliviers,1445.6825389030855,aucune,True,48
2020-08-31,12,oliviers,996.0700342250138,goutte-à-goutte,True,28
2020-09-30,12,oliviers,1443.5565842324343,goutte-à-goutte,True,2
2020-10-31,12,oliviers,998.3667812763416,goutte-à-goutte,True,17
2020-11-30,12,oliviers,1632.1277266206716,goutte-à-goutte,True,46
2020-12-31,12,oliviers,1407.559907787659,aucune,True,17
2021-01-31,12,oliviers,1387.0649032324434,goutte-à-goutte,True,25
2021-02-28,12,oliviers,956.9683721665033,aucune,True,5
2021-03-31,12,oliviers,1105.1641608171178,goutte-à-goutte,True,24
2021-04-30,12,oliviers,767.9874377084641,goutte-à-goutte,False,29
2021-05-31,12,oliviers,828.6210445024938,goutte-à-goutte,False,2
2021-06-30,12,oliviers,1996.416123916486,aspersion,True,5
2021-07-31,12,oliviers,946.1581091916538,goutte-à-goutte,True,13
2021-08-31,12,oliviers,1567.0209662679724,goutte-à-goutte,True,5
2021-09-30,12,oliviers,1025.8041789480383,goutte-à-goutte,True,8
2021-10-31,12,oliviers,1271.1295035442552,goutte-à-goutte,True,19
2021-11-30,12,oliviers,1558.986022638378,goutte-à-goutte,True,37
2021-12-31,12,oliviers,1746.7937742547551,aspersion,True,49
2022-01-31,12,oliviers,726.9218977168389,goutte-à-goutte,True,32
2022-02-28,12,oliviers,779.7232743394582,aspersion,True,14
2022-03-31,12,oliviers,1286.5625502613389,goutte-à-goutte,False,38
2022-04-30,12,oliviers,889.0624852073429,goutte-à-goutte,True,11
2022-05-31,12,oliviers,1255.3983702626092,aucune,False,30
2022-06-30,12,oliviers,864.846380898564,aspersion,False,18
2022-07-31,12,oliviers,1257.2954276023524,aspersion,True,1
2022-08-31,12,oliviers,749.4180861283917,aucune,False,10
2022-09-30,12,oliviers,1057.5809072427585,goutte-à-goutte,True,3
2022-10-31,12,oliviers,1145.498471453622,goutte-à-goutte,True,27
2022-11-30,12,oliviers,1469.6241068894642,aspersion,True,35
2022-12-31,12,oliviers,1222.6159931114157,aspersion,True,1
2023-01-31,12,oliviers,631.3704651298603,aucune,True,31
2023-02-28,12,oliviers,546.0094979575546,goutte-à-goutte,False,28
2023-03-31,12,oliviers,1022.9367851367037,goutte-à-goutte,True,2
2023-04-30,12,oliviers,1395.5742886802564,aspersion,False,17
2023-05-31,12,oliviers,1379.0648227071983,goutte-à-goutte,False,14
2023-06-30,12,oliviers,1688.015924033657,goutte-à-goutte,True,31
2023-07-31,12,oliviers,765.8557509594231,goutte-à-goutte,True,43
2023-08-31,12,oliviers,1369.701232925718,goutte-à-goutte,True,38
2023-09-30,12,oliviers,1717.7995786592537,goutte-à-goutte,True,28
2023-10-31,12,oliviers,1644.4311461520842,goutte-à-goutte,False,31
2023-11-30,12,oliviers,1141.3644537400585,goutte-à-goutte,True,15
2023-12-31,12,oliviers,1298.6167760334122,goutte-à-goutte,True,15
2020-01-31,13,oliviers,764.5132372031037,goutte-à-goutte,False,34
2020-02-29,13,oliviers,2033.5067485366762,goutte-à-goutte,True,44
2020-03-31,13,oliviers,1344.6682617004712,aspersion,False,26
2020-04-30,13,oliviers,902.0063616947839,goutte-à-goutte,True,22
2020-05-31,13,oliviers,769.7422824703945,aucune,False,20
2020-06-30,13,oliviers,1195.0467031409296,goutte-à-goutte,True,36
2020-07-31,13,oliviers,1310.954635774003,goutte-à-goutte,True,13
2020-08-31,13,oliviers,1241.2536994855461,aspersion,True,28
2020-09-30,13,oliviers,1117.7371574467418,aspersion,True,19
2020-10-31,13,oliviers,934.4126649903911,goutte-à-goutte,True,47
2020-11-30,13,oliviers,1384.9292443018803,goutte-à-goutte,True,30
2020-12-31,13,oliviers,1178.6771216961122,goutte-à-goutte,True,5
2021-01-31,13,oliviers,1194.1750939909912,goutte-à-goutte,True,41
2021-02-28,13,oliviers,973.0117195693103,goutte-à-goutte,True,11
2021-03-31,13,oliviers,1344.2905593147166,goutte-à-goutte,True,22
2021-04-30,13,oliviers,1350.6080847094481,aspersion,False,32
2021-05-31,13,oliviers,783.5006379250583,goutte-à-goutte,True,29
2021-06-30,13,oliviers,1021.873579210371,goutte-à-goutte,True,40
2021-07-31,13,oliviers,903.6202276223598,goutte-à-goutte,True,32
2021-08-31,13,oliviers,1392.1738492084587,goutte-à-goutte,True,25
2021-09-30,13,oliviers,1384.3193573504843,aspersion,True,49
2021-10-31,13,oliviers,780.8936509310879,goutte-à-goutte,True,22
2021-11-30,13,oliviers,1255.4489790513558,goutte-à-goutte,True,9
2021-12-31,13,oliviers,1194.3509616059464,goutte-à-goutte,True,31
2022-01-31,13,oliviers,762.6428969092083,goutte-à-goutte,True,21
2022-02-28,13,oliviers,951.1511427258033,aspersion,True,23
2022-03-31,13,oliviers,1698.1732072697541,goutte-à-goutte,True,13
2022-04-30,13,oliviers,1245.5127353724188,aucune,False,4
2022-05-31,13,oliviers,1075.8703283477928,aspersion,False,11
2022-06-30,13,oliviers,1384.4122846842865,goutte-à-goutte,True,24
2022-07-31,13,oliviers,1326.8285689337652,aspersion,True,3
2022-08-31,13,oliviers,1434.6373482283286,goutte-à-goutte,True,44
2022-09-30,13,oliviers,978.9595752732282,goutte-à-goutte,True,22
2022-10-31,13,oliviers,933.5099495621399,goutte-à-goutte,True,42
2022-11-30,13,oliviers,1355.0706836012428,goutte-à-goutte,True,9
2022-12-31,13,oliviers,1213.2592539882385,aspersion,True,21
2023-01-31,13,oliviers,1040.1768658029314,goutte-à-goutte,False,26
2023-02-28,13,oliviers,1127.407620909876,goutte-à-goutte,True,33
2023-03-31,13,oliviers,837.8060752761809,goutte-à-goutte,False,20
2023-04-30,13,oliviers,1280.1979284181896,goutte-à-goutte,True,5
2023-05-31,13,oliviers,939.4537831621483,goutte-à-goutte,True,29
2023-06-30,13,oliviers,1488.7074411988763,goutte-à-goutte,True,8
2023-07-31,13,oliviers,1068.085367920615,goutte-à-goutte,True,15
2023-08-31,13,oliviers,824.9964225027072,goutte-à-goutte,True,15
2023-09-30,13,oliviers,791.3930755857627,goutte-à-goutte,True,34
2023-10-31,13,oliviers,1127.2021374107837,aucune,False,9
2023-11-30,13,oliviers,889.0990137054057,goutte-à-goutte,True,26
2023-12-31,13,oliviers,1347.6248013879867,goutte-à-goutte,True,14
2020-01-31,14,pistachiers,643.3859288124577,goutte-à-goutte,True,1
2020-02-29,14,pistachiers,443.7473787304517,goutte-à-goutte,False,1
2020-03-31,14,pistachiers,754.1619709878796,goutte-à-goutte,True,1
2020-04-30,14,pistachiers,715.2020480637817,goutte-à-goutte,False,1
2020-05-31,14,pistachiers,667.7378285433321,goutte-à-goutte,True,1
2020-06-30,14,pistachiers,562.1501317404534,goutte-à-goutte,True,1
2020-07-31,14,pistachiers,767.6521843511428,aucune,True,1
2020-08-31,14,pistachiers,731.6668033673762,goutte-à-goutte,True,1
2020-09-30,14,pistachiers,491.5902723734419,goutte-à-goutte,True,1
2020-10-31,14,pistachiers,498.034350596633,aucune,True,1
2020-11-30,14,pistachiers,953.2935174897452,goutte-à-goutte,True,1
2020-12-31,14,pistachiers,505.39419732334477,goutte-à-goutte,False,1
2021-01-31,14,pistachiers,449.3020479081277,aspersion,True,1
2021-02-28,14,pistachiers,409.8779404598706,goutte-à-goutte,False,1
2021-03-31,14,pistachiers,749.9948967559521,aspersion,True,1
2021-04-30,14,pistachiers,622.3279302696293,aspersion,True,1
2021-05-31,14,pistachiers,613.2643533881043,goutte-à-goutte,True,1
2021-06-30,14,pistachiers,583.8832697125634,goutte-à-goutte,False,1
2021-07-31,14,pistachiers,615.139186004834,goutte-à-goutte,False,1
2021-08-31,14,pistachiers,653.1374125220044,goutte-à-goutte,False,1
2021-09-30,14,pistachiers,666.7980440764221,goutte-à-goutte,True,1
2021-10-31,14,pistachiers,260.1203559629999,goutte-à-goutte,False,1
2021-11-30,14,pistachiers,352.4916685505327,goutte-à-goutte,True,1
2021-12-31,14,pistachiers,495.6837000546972,goutte-à-goutte,False,1
2022-01-31,14,pistachiers,664.2486423281141,goutte-à-goutte,True,1
2022-02-28,14,pistachiers,636.8361436788422,aspersion,True,1
2022-03-31,14,pistachiers,579.7533929820944,goutte-à-goutte,False,1
2022-04-30,14,pistachiers,690.4423254664642,aspersion,True,1
2022-05-31,14,pistachiers,476.75377399491276,aucune,True,1
2022-06-30,14,pistachiers,455.2602573596064,goutte-à-goutte,True,1
2022-07-31,14,pistachiers,1013.053073057572,aspersion,False,1
2022-08-31,14,pistachiers,781.8673721362662,goutte-à-goutte,True,1
2022-09-30,14,pistachiers,632.2766151824611,goutte-à-goutte,False,1
2022-10-31,14,pistachiers,812.514505317447,aspersion,False,1
2022-11-30,14,pistachiers,367.29393938099344,goutte-à-goutte,True,1
2022-12-31,14,pistachiers,485.1787728174868,goutte-à-goutte,True,1
2023-01-31,14,pistachiers,540.1350350169089,goutte-à-goutte,True,1
2023-02-28,14,pistachiers,570.0596770018709,aspersion,True,1
2023-03-31,14,pistachiers,728.4977589450948,goutte-à-goutte,True,1
2023-04-30,14,pistachiers,486.73636201862894,aucune,True,1
2023-05-31,14,pistachiers,649.8768673324827,goutte-à-goutte,True,1
2023-06-30,14,pistachiers,656.8267299479205,goutte-à-goutte,False,1
2023-07-31,14,pistachiers,510.77368746576667,goutte-à-goutte,True,1
2023-08-31,14,pistachiers,382.07867605714677,goutte-à-goutte,True,1
2023-09-30,14,pistachiers,598.3834090122782,goutte-à-goutte,True,1
2023-10-31,14,pistachiers,701.613955040989,goutte-à-goutte,True,1
2023-11-30,14,pistachiers,444.2994395741538,aspersion,True,1
2023-12-31,14,pistachiers,624.5784175355799,goutte-à-goutte,True,1
2020-01-31,15,oliviers,1105.0560804400043,goutte-à-goutte,True,29
2020-02-29,15,oliviers,970.7011660814378,goutte-à-goutte,False,43
2020-03-31,15,oliviers,1251.0825744728022,aucune,False,29
2020-04-30,15,oliviers,1679.6306078079265,aucune,True,12
2020-05-31,15,oliviers,1199.517608286269,goutte-à-goutte,True,19
2020-06-30,15,oliviers,1353.346284560008,goutte-à-goutte,True,29
2020-07-31,15,oliviers,723.9742391470564,goutte-à-goutte,True,33
2020-08-31,15,oliviers,1021.3277977695462,aspersion,True,49
2020-09-30,15,oliviers,587.3077760947723,goutte-à-goutte,False,15
2020-10-31,15,oliviers,1167.5659068193258,goutte-à-goutte,True,17
2020-11-30,15,oliviers,847.0111425359948,goutte-à-goutte,True,14
2020-12-31,15,oliviers,1028.2310176546448,goutte-à-goutte,True,32
2021-01-31,15,oliviers,1164.1781735323498,goutte-à-goutte,True,38
2021-02-28,15,oliviers,1419.2801962210667,goutte-à-goutte,True,23
2021-03-31,15,oliviers,1438.0604682404467,goutte-à-goutte,True,41
2021-04-30,15,oliviers,1876.1419007643403,goutte-à-goutte,False,31
2021-05-31,15,oliviers,1277.7463507318644,goutte-à-goutte,True,18
2021-06-30,15,oliviers,1188.0639860436258,goutte-à-goutte,False,23
2021-07-31,15,oliviers,780.3801017727935,aspersion,True,44
2021-08-31,15,oliviers,944.7448174777353,goutte-à-goutte,True,46
2021-09-30,15,oliviers,872.595705387218,aspersion,True,12
2021-10-31,15,oliviers,747.8306945649281,goutte-à-goutte,False,8
2021-11-30,15,oliviers,640.4875492660094,aucune,True,35
2021-12-31,15,oliviers,1675.380029892326,aucune,False,30
2022-01-31,15,oliviers,1063.7207509917062,goutte-à-goutte,True,25
2022-02-28,15,oliviers,1060.8354892230518,aspersion,True,46
2022-03-31,15,oliviers,1494.7948578991272,aspersion,True,24
2022-04-30,15,oliviers,1776.3679003415664,goutte-à-goutte,True,37
2022-05-31,15,oliviers,1259.1162116376845,goutte-à-goutte,False,35
2022-06-30,15,oliviers,1502.10904482984,goutte-à-goutte,False,35
2022-07-31,15,oliviers,1191.1261993862847,goutte-à-goutte,True,48
2022-08-31,15,oliviers,1240.1831870192696,aspersion,True,47
2022-09-30,15,oliviers,1586.0268823123188,goutte-à-goutte,False,3
2022-10-31,15,oliviers,1295.5231473527142,goutte-à-goutte,True,39
2022-11-30,15,oliviers,1531.9325553159367,goutte-à-goutte,True,20
2022-12-31,15,oliviers,1278.1284635742186,goutte-à-goutte,True,44
2023-01-31,15,oliviers,1168.6029161326946,aspersion,False,29
2023-02-28,15,oliviers,752.4514062290405,aspersion,True,46
2023-03-31,15,oliviers,988.0876009819247,goutte-à-goutte,False,33
2023-04-30,15,oliviers,1643.4608895356791,goutte-à-goutte,True,31
2023-05-31,15,oliviers,1267.1042595530355,goutte-à-goutte,True,48
2023-06-30,15,oliviers,1305.51049324777,goutte-à-goutte,True,5
2023-07-31,15,oliviers,1128.6847226766556,goutte-à-goutte,True,36
2023-08-31,15,oliviers,1460.895650724222,goutte-à-goutte,True,20
2023-09-30,15,oliviers,1718.0885713193866,goutte-à-goutte,False,41
2023-10-31,15,oliviers,1057.208313107082,goutte-à-goutte,True,14
2023-11-30,15,oliviers,1554.3957012457647,aucune,True,10
2023-12-31,15,oliviers,716.7999176636827,aucune,False,7
2020-01-31,16,oliviers,1270.8161733604281,aspersion,True,13
2020-02-29,16,oliviers,1122.668804008851,goutte-à-goutte,True,16
2020-03-31,16,oliviers,1532.900700435056,goutte-à-goutte,False,29
2020-04-30,16,oliviers,677.3564601421851,goutte-à-goutte,True,33
2020-05-31,16,oliviers,964.3451998242622,goutte-à-goutte,True,34
2020-06-30,16,oliviers,1106.276385295995,goutte-à-goutte,True,34
2020-07-31,16,oliviers,1082.0783509978398,goutte-à-goutte,False,21
2020-08-31,16,oliviers,914.1507122865576,goutte-à-goutte,False,33
2020-09-30,16,oliviers,1103.6343947874918,aucune,True,18
2020-10-31,16,oliviers,954.9453449436406,goutte-à-goutte,True,25
2020-11-30,16,oliviers,1200.0384706059942,goutte-à-goutte,True,35
2020-12-31,16,oliviers,874.7180982216734,aspersion,True,37
2021-01-31,16,oliviers,1077.7499197546158,goutte-à-goutte,True,3
2021-02-28,16,oliviers,1173.9422114742927,aucune,True,13
2021-03-31,16,oliviers,962.5371868140014,goutte-à-goutte,True,8
2021-04-30,16,oliviers,941.0586913117894,goutte-à-goutte,True,37
2021-05-31,16,oliviers,1625.5881406729873,goutte-à-goutte,True,31
2021-06-30,16,oliviers,1295.441062734512,aspersion,True,49
2021-07-31,16,oliviers,902.055951540004,goutte-à-goutte,True,9
2021-08-31,16,oliviers,1218.233653955078,goutte-à-goutte,True,8
2021-09-30,16,oliviers,1089.785392465994,goutte-à-goutte,True,38
2021-10-31,16,oliviers,1434.026686189151,goutte-à-goutte,True,4
2021-11-30,16,oliviers,834.9912703049438,goutte-à-goutte,True,21
2021-12-31,16,oliviers,1419.5901595248577,goutte-à-goutte,False,6
2022-01-31,16,oliviers,1081.7848839517633,goutte-à-goutte,True,19
2022-02-28,16,oliviers,1366.0221194743065,goutte-à-goutte,True,3
2022-03-31,16,oliviers,1175.0498751597986,goutte-à-goutte,True,34
2022-04-30,16,oliviers,1234.779819608041,goutte-à-goutte,True,32
2022-05-31,16,oliviers,1475.1011183828712,goutte-à-goutte,True,24
2022-06-30,16,oliviers,947.6730427364768,goutte-à-goutte,True,10
2022-07-31,16,oliviers,1285.9758009533186,goutte-à-goutte,True,3
2022-08-31,16,oliviers,907.7903485837796,goutte-à-goutte,True,36
2022-09-30,16,oliviers,871.4534268083006,goutte-à-goutte,False,9
2022-10-31,16,oliviers,1094.8474936296884,goutte-à-goutte,False,24
2022-11-30,16,oliviers,1357.1675067783797,aspersion,True,32
2022-12-31,16,oliviers,1785.0906557341882,aspersion,True,37
2023-01-31,16,oliviers,857.6147021124148,goutte-à-goutte,True,5
2023-02-28,16,oliviers,1178.4699724878392,goutte-à-goutte,True,46
2023-03-31,16,oliviers,1240.4293268386307,goutte-à-goutte,False,7
2023-04-30,16,oliviers,1380.38353246298,goutte-à-goutte,True,15
2023-05-31,16,oliviers,720.1760936177377,goutte-à-goutte,False,10
2023-06-30,16,oliviers,1207.1882688219694,goutte-à-goutte,True,22
2023-07-31,16,oliviers,867.5880934338574,goutte-à-goutte,True,19
2023-08-31,16,oliviers,1271.1656316263277,aspersion,True,37
2023-09-30,16,oliviers,1170.9604590280896,aucune,True,10
2023-10-31,16,oliviers,1197.5285429582318,aspersion,True,7
2023-11-30,16,oliviers,1814.3357183566484,aspersion,True,6
2023-12-31,16,oliviers,1196.223490842656,goutte-à-goutte,True,13
2020-01-31,17,oliviers,1232.848834646832,goutte-à-goutte,True,7
2020-02-29,17,oliviers,877.553971689837,aspersion,False,9
2020-03-31,17,oliviers,1593.2883251336307,aucune,True,5
2020-04-30,17,oliviers,1324.3852783596692,goutte-à-goutte,True,33
2020-05-31,17,oliviers,1861.9541639423312,aspersion,True,39
2020-06-30,17,oliviers,1287.5274723723612,aspersion,True,5
2020-07-31,17,oliviers,1131.8819194484308,goutte-à-goutte,True,18
2020-08-31,17,oliviers,1350.6565078910153,aspersion,False,40
2020-09-30,17,oliviers,970.5057971174567,goutte-à-goutte,False,21
2020-10-31,17,oliviers,689.316863657468,aucune,False,2
2020-11-30,17,oliviers,966.8167051701918,aspersion,True,45
2020-12-31,17,oliviers,1282.1631886465027,goutte-à-goutte,True,17
2021-01-31,17,oliviers,1308.9635851557293,goutte-à-goutte,True,15
2021-02-28,17,oliviers,1230.4453862777755,goutte-à-goutte,False,44
2021-03-31,17,oliviers,955.414075279692,aspersion,False,45
2021-04-30,17,oliviers,724.5495649994402,goutte-à-goutte,True,42
2021-05-31,17,oliviers,1193.6142878686603,goutte-à-goutte,True,10
2021-06-30,17,oliviers,1144.1626401206415,goutte-à-goutte,True,9
2021-07-31,17,oliviers,1181.901892608325,goutte-à-goutte,False,22
2021-08-31,17,oliviers,1201.32779029904,aucune,True,6
2021-09-30,17,oliviers,1462.6891336438919,goutte-à-goutte,True,17
2021-10-31,17,oliviers,989.6338878414322,goutte-à-goutte,True,29
2021-11-30,17,oliviers,1148.306734008736,goutte-à-goutte,False,37
2021-12-31,17,oliviers,1161.820320560547,goutte-à-goutte,False,9
2022-01-31,17,oliviers,993.3727151345178,aucune,True,25
2022-02-28,17,oliviers,1296.7463417338497,aspersion,True,1
2022-03-31,17,oliviers,1212.11181096838,goutte-à-goutte,False,37
